playerName,sal,pos,team,opp,line,ppLine,proj,actual
Ryan Kesler,4000,C,ANA,CBJ,2,2,2.2,1.0
Bryan Little,4300,C,WPJ,DET,2,2,2.17,2.5
Jonas Brodin,3300,D,MIN,COL,7,1,2.05,1.0
Noah Hanifin,3600,D,CAR,NJD,6,2,2.02,3.5
Oliver Bjorkstrand,4000,LW,CBJ,ANA,2,2,1.99,7.0
Samuel Girard,3000,D,COL,MIN,6,2,1.96,4.5
Brock Nelson,3300,C,NYI,MTL,3,2,1.95,7.0
Andreas Athanasiou,4800,RW,DET,WPJ,2,0,1.94,1.0
Mike Green,4000,D,DET,WPJ,7,2,1.92,1.0
Alex Tuch,4500,RW,VGK,OTT,2,1,1.91,0.0
Ondrej Kase,5000,RW,ANA,CBJ,3,2,1.91,1.0
Artturi Lehkonen,4000,RW,MTL,NYI,1,2,1.91,5.5
Danny DeKeyser,2700,D,DET,WPJ,5,2,1.9,2.5
Tomas Tatar,4600,LW,VGK,OTT,3,2,1.86,1.0
Niklas Kronwall,3000,D,DET,WPJ,6,1,1.81,8.0
Zack Smith,3300,C,OTT,VGK,3,0,1.79,0.5
Alexander Kerfoot,3600,C,COL,MIN,2,2,1.78,0.0
Michael Stone,2800,D,CGY,NYR,7,2,1.78,2.5
Travis Zajac,3500,C,NJD,CAR,3,1,1.77,0.5
Ryan Dzingel,3300,LW,OTT,VGK,3,2,1.77,0.5
Carl Soderberg,3200,C,COL,MIN,3,2,1.76,4.0
Jason Pominville,3000,RW,BUF,FLO,3,1,1.76,0.5
Henrik Sedin,3300,C,VAN,NSH,1,1,1.75,2.5
Fredrik Claesson,2900,D,OTT,VGK,5,2,1.75,3.0
Mark Jankowski,3000,C,CGY,NYR,3,0,1.68,1.0
Benoit Pouliot,3300,LW,BUF,FLO,1,2,1.66,0.0
Ryan Hartman,3800,RW,NSH,VAN,2,2,1.65,1.0
Tyson Jost,3400,LW,COL,MIN,2,1,1.65,0.5
Ryan Spooner,4000,LW,NYR,CGY,2,2,1.64,7.5
Zemgus Girgensons,3200,LW,BUF,FLO,2,0,1.64,0.0
Brock McGinn,3100,LW,CAR,NJD,1,0,1.63,1.0
Michael Del Zotto,3200,D,VAN,NSH,6,2,1.62,1.5
Frans Nielsen,3100,C,DET,WPJ,3,0,1.62,3.5
Michael Grabner,3800,LW,NJD,CAR,3,0,1.59,0.0
Calle Jarnkrok,3600,RW,NSH,VAN,3,0,1.58,7.0
Victor Antipin,2800,D,BUF,FLO,6,2,1.58,3.0
Thomas Chabot,3100,D,OTT,VGK,7,2,1.57,4.0
Damon Severson,3100,D,NJD,CAR,6,2,1.56,1.0
Miles Wood,3900,LW,NJD,CAR,2,0,1.55,0.0
Andrew Ladd,3000,LW,NYI,MTL,3,2,1.55,2.5
Thomas Vanek,4200,LW,CBJ,ANA,3,1,1.53,1.0
Tom Pyatt,3100,RW,OTT,VGK,1,0,1.52,2.5
Paul Byron,3500,LW,MTL,NYI,3,2,1.51,4.5
Brad Hunt,3300,D,VGK,OTT,7,1,1.5,2.5
Matt Nieto,3000,RW,COL,MIN,3,2,1.49,4.0
Derrick Pouliot,3100,D,VAN,NSH,7,2,1.48,1.0
Blake Comeau,3100,LW,COL,MIN,3,0,1.47,3.0
Troy Brouwer,2800,LW,CGY,NYR,3,2,1.47,0.5
Colin Wilson,3200,RW,COL,MIN,2,0,1.44,0.0
Tony DeAngelo,3400,D,NYR,CGY,7,2,1.42,3.0
Andrew Cogliano,3200,LW,ANA,CBJ,2,0,1.4,5.5
Justin Abdelkader,3000,RW,DET,WPJ,3,2,1.4,3.5
Darren Helm,3000,LW,DET,WPJ,3,2,1.4,1.5
Garnet Hathaway,3000,RW,CGY,NYR,3,0,1.34,0.0
Victor Mete,3000,D,MTL,NYI,5,2,1.34,1.0
Sven Baertschi,3600,LW,VAN,NSH,3,2,1.33,0.0
Nick Bonino,3300,C,NSH,VAN,3,0,1.29,1.0
Will Butcher,3000,D,NJD,CAR,7,2,1.27,0.5
Johan Larsson,2900,C,BUF,FLO,3,0,1.27,0.0
Pavel Zacha,3200,C,NJD,CAR,2,0,1.2,0.5
Stefan Noesen,3100,RW,NJD,CAR,3,2,1.2,1.5
Brandon Dubinsky,3200,C,CBJ,ANA,3,2,1.19,0.5
Sam Gagner,3000,C,VAN,NSH,3,2,1.19,0.5
Cal Clutterbuck,2800,RW,NYI,MTL,2,0,1.18,0.0
Cody Eakin,3000,C,VGK,OTT,3,0,1.15,0.5
Sonny Milano,2800,RW,CBJ,ANA,2,2,1.14,4.5
Tanner Fritz,2800,RW,NYI,MTL,1,2,1.14,4.5
Jesper Bratt,3400,RW,NJD,CAR,2,0,1.12,0.0
Jamie McGinn,3000,LW,FLO,BUF,3,2,1.08,2.0
Jesper Fast,3100,RW,NYR,CGY,2,0,1.07,2.0
Derek Grant,2800,RW,ANA,CBJ,1,0,1.06,0.0
Nikita Scherbak,3400,LW,MTL,NYI,3,2,1.06,0.5
Scott Wilson,3000,LW,BUF,FLO,3,0,1.05,1.0
Jack Roslovic,3400,RW,WPJ,DET,2,0,1.03,2.0
Connor Brickley,2600,RW,FLO,BUF,2,2,1.02,1.5
Jimmy Vesey,3100,LW,NYR,CGY,3,2,1.02,2.5
Jared McCann,3100,C,FLO,BUF,3,0,0.99,5.0
Nick Ritchie,3000,LW,ANA,CBJ,3,0,0.98,0.5
Joel Eriksson Ek,2900,C,MIN,COL,3,0,0.9,3.5
Tyler Bertuzzi,3200,LW,DET,WPJ,2,0,0.9,3.0
Nikolay Goldobin,3000,RW,VAN,NSH,1,2,0.85,1.5
Nicholas Baptiste,2800,RW,BUF,FLO,2,2,0.85,3.0
Mike Reilly,2800,D,MTL,NYI,7,2,0.83,4.5
Jake Virtanen,2900,RW,VAN,NSH,3,0,0.8,2.0
Brendan Leipsic,3000,LW,VAN,NSH,2,0,0.72,1.0
Jacob De La Rose,2800,C,MTL,NYI,3,0,0.62,2.5
Maxim Mamin,2800,RW,FLO,BUF,3,0,0.59,0.0
Phillip Di Giuseppe,2700,RW,CAR,NJD,3,0,0.41,0.0
Lucas Wallmark,2800,C,CAR,NJD,3,0,0.35,0.5
