playerName,sal,pos,team,opp,line,ppLine,proj,actual
Nicklas Backstrom,6100,C,WSH,LAK,1,1,3.53,1.5
Sebastian Aho,5800,LW,CAR,CHI,2,1,3.52,3.5
Ryan Ellis,5700,D,NSH,ANA,6,2,3.48,6.0
Evgeny Kuznetsov,5900,C,WSH,LAK,2,1,3.46,1.0
Justin Faulk,5100,D,CAR,CHI,5,1,3.45,4.0
Logan Couture,6200,C,SJS,STL,2,1,3.42,2.0
Nick Leddy,5000,D,NYI,EDM,5,1,3.42,2.5
Gabriel Landeskog,5900,LW,COL,CBJ,2,1,3.37,4.5
Jaden Schwartz,5200,LW,STL,SJS,2,1,3.37,2.0
Henrik Zetterberg,4600,C,DET,VGK,1,1,3.35,0.0
Torey Krug,5900,D,BOS,PHI,6,1,3.34,0.5
Ivan Provorov,5000,D,PHI,BOS,5,2,3.34,5.0
Jeff Petry,4800,D,MTL,FLO,5,1,3.34,5.0
Oscar Klefbom,6200,D,EDM,NYI,6,1,3.32,5.0
Brayden Schenn,5500,C,STL,SJS,2,1,3.27,1.0
Drew Doughty,5300,D,LAK,WSH,5,1,3.26,1.0
Zach Werenski,4900,D,CBJ,COL,5,2,3.24,7.0
Sam Reinhart,5600,RW,BUF,OTT,1,1,3.21,7.7
Ryan Johansen,5400,C,NSH,ANA,1,1,3.2,5.5
Dylan Larkin,5100,C,DET,VGK,2,2,3.19,2.5
Gustav Nyquist,4100,RW,DET,VGK,1,1,3.15,1.5
Alex Galchenyuk,4800,LW,MTL,FLO,1,1,3.15,2.0
Rick Nash,6600,RW,BOS,PHI,2,1,3.14,1.5
Rickard Rakell,6700,LW,ANA,NSH,1,1,3.14,8.0
Sami Vatanen,4400,D,NJD,WPJ,5,1,3.12,2.5
Teuvo Teravainen,5300,RW,CAR,CHI,2,1,3.05,3.5
Jonathan Drouin,4500,C,MTL,FLO,1,1,3.05,0.5
Tyler Johnson,4500,C,TBL,NYR,1,1,3.04,5.0
Duncan Keith,4600,D,CHI,CAR,5,2,3.04,2.0
Pierre-Luc Dubois,4900,C,CBJ,COL,1,1,3.01,4.0
Kyle Palmieri,5300,RW,NJD,WPJ,2,1,2.99,7.5
Jordan Staal,4400,C,CAR,CHI,1,1,2.99,1.0
Travis Konecny,5100,RW,PHI,BOS,1,2,2.97,0.0
Nikolaj Ehlers,6200,LW,WPJ,NJD,1,2,2.95,7.0
Jordan Eberle,5300,RW,NYI,EDM,2,0,2.95,2.7
Chris Kreider,4800,LW,NYR,TBL,1,1,2.9,0.0
Mattias Ekholm,4100,D,NSH,ANA,6,2,2.87,2.0
Nick Foligno,4200,C,CBJ,COL,2,2,2.87,1.5
Mats Zuccarello,4500,RW,NYR,TBL,3,1,2.87,5.5
Kyle Okposo,4800,RW,BUF,OTT,2,1,2.87,0.0
Alexander Steen,4900,LW,STL,SJS,1,1,2.83,0.5
Wayne Simmonds,5200,RW,PHI,BOS,3,1,2.8,0.0
Colton Parayko,4500,D,STL,SJS,6,2,2.8,2.0
Nick Bjugstad,5200,RW,FLO,MTL,1,2,2.79,5.0
Anthony Mantha,5000,RW,DET,VGK,2,2,2.79,0.5
Dustin Brown,5500,RW,LAK,WSH,1,1,2.76,1.5
David Perron,5600,LW,VGK,DET,2,2,2.75,2.0
Cam Fowler,4700,D,ANA,NSH,5,1,2.75,0.0
Erik Haula,5800,C,VGK,DET,2,2,2.72,1.0
Kyle Connor,5500,LW,WPJ,NJD,2,1,2.71,1.0
J.T. Miller,5000,RW,TBL,NYR,2,2,2.7,0.5
Pavel Buchnevich,4200,RW,NYR,TBL,1,1,2.67,1.5
Paul Stastny,5700,C,WPJ,NJD,1,2,2.66,3.0
Brandon Saad,4600,LW,CHI,CAR,1,2,2.66,0.5
Yanni Gourde,5500,LW,TBL,NYR,2,2,2.65,1.5
Bobby Ryan,4100,LW,OTT,BUF,2,2,2.6,1.5
Jaccob Slavin,3700,D,CAR,CHI,5,2,2.59,5.0
David Krejci,6000,C,BOS,PHI,2,1,2.57,0.5
Milan Lucic,5300,LW,EDM,NYI,1,1,2.56,1.5
Jean-Gabriel Pageau,3400,C,OTT,BUF,2,1,2.56,4.0
Jeff Skinner,5100,LW,CAR,CHI,3,2,2.55,4.5
Marc-Edouard Vlasic,4400,D,SJS,STL,6,2,2.54,1.5
Brent Seabrook,3900,D,CHI,CAR,6,1,2.54,4.5
Vladislav Namestnikov,4600,C,NYR,TBL,3,2,2.53,1.0
Mike Green,4000,D,DET,VGK,7,2,2.53,0.5
Ryan Nugent-Hopkins,5200,C,EDM,NYI,2,2,2.52,1.7
Mike Matheson,4200,D,FLO,MTL,6,2,2.51,2.0
Craig Smith,5400,RW,NSH,ANA,2,2,2.5,5.5
Jeff Carter,6300,C,LAK,WSH,2,1,2.5,6.5
Ryan Pulock,4500,D,NYI,EDM,7,2,2.49,4.0
Artturi Lehkonen,3600,RW,MTL,FLO,1,1,2.45,1.5
Kevin Hayes,4200,C,NYR,TBL,2,2,2.44,6.5
Oliver Bjorkstrand,4200,RW,CBJ,COL,2,2,2.43,1.5
Justin Williams,4500,RW,CAR,CHI,1,2,2.42,7.5
T.J. Oshie,5000,RW,WSH,LAK,2,1,2.38,3.0
Colin Miller,4600,D,VGK,DET,5,2,2.36,0.0
Elias Lindholm,4300,C,CAR,CHI,2,1,2.32,4.0
Tyler Myers,4500,D,WPJ,NJD,6,2,2.31,1.5
Tyler Toffoli,5800,RW,LAK,WSH,2,2,2.3,0.5
Marco Scandella,3300,D,BUF,OTT,5,2,2.3,4.5
Kyle Turris,5000,C,NSH,ANA,2,0,2.29,3.0
Anthony Beauvillier,4800,LW,NYI,EDM,2,2,2.26,1.0
Nick Schmaltz,4100,C,CHI,CAR,2,1,2.25,1.0
Alex Killorn,5400,LW,TBL,NYR,3,1,2.24,3.5
Tomas Hertl,4900,RW,SJS,STL,2,1,2.24,6.0
Jake Muzzin,4400,D,LAK,WSH,7,1,2.24,2.0
Corey Perry,5400,RW,ANA,NSH,1,2,2.22,2.5
Zdeno Chara,4100,D,BOS,PHI,5,2,2.17,7.0
Alexander Wennberg,3500,C,CBJ,COL,3,0,2.17,2.5
Nico Hischier,4900,C,NJD,WPJ,1,2,2.16,7.0
Matt Niskanen,3700,D,WSH,LAK,5,2,2.12,1.5
Artem Anisimov,3700,C,CHI,CAR,3,1,2.12,0.5
Nolan Patrick,4400,C,PHI,BOS,2,2,2.11,2.0
Dion Phaneuf,4600,D,LAK,WSH,6,2,2.1,1.0
Patrick Maroon,4000,LW,NJD,WPJ,3,1,2.1,0.0
Travis Zajac,3800,C,NJD,WPJ,2,1,2.09,1.0
Ryan Spooner,4600,LW,NYR,TBL,2,2,2.08,8.0
Alex DeBrincat,4300,LW,CHI,CAR,2,2,2.07,0.5
Ryan Dzingel,3200,LW,OTT,BUF,1,2,2.07,7.5
Riley Nash,5600,C,BOS,PHI,1,0,2.02,5.5
Andreas Athanasiou,4300,LW,DET,VGK,3,1,2.01,0.5
Alec Martinez,4000,D,LAK,WSH,6,2,1.95,3.5
Shea Theodore,3900,D,VGK,DET,6,1,1.93,0.5
Dmitry Orlov,3500,D,WSH,LAK,5,2,1.92,1.0
Noah Hanifin,3500,D,CAR,CHI,6,2,1.92,1.0
Fredrik Claesson,2800,D,OTT,BUF,5,2,1.87,0.0
Brandon Montour,4300,D,ANA,NSH,5,1,1.86,0.5
Joonas Donskoi,4700,RW,SJS,STL,1,0,1.86,2.5
Thomas Vanek,3500,RW,CBJ,COL,3,1,1.86,10.5
Brock Nelson,3400,C,NYI,EDM,3,2,1.84,3.0
Jakob Silfverberg,4400,RW,ANA,NSH,2,2,1.83,2.5
Damon Severson,3000,D,NJD,WPJ,6,2,1.83,2.0
Zack Smith,3000,C,OTT,BUF,3,0,1.82,0.0
Jordan Oesterle,3100,D,CHI,CAR,7,2,1.81,1.0
Tyson Jost,3200,LW,COL,CBJ,1,1,1.8,1.0
Tomas Tatar,4300,RW,VGK,DET,1,2,1.79,1.5
Niklas Kronwall,3000,D,DET,VGK,7,1,1.79,0.5
Noah Juulsen,2900,D,MTL,FLO,6,2,1.78,2.0
Timo Meier,4400,LW,SJS,STL,3,2,1.75,2.0
Adam Henrique,4700,C,ANA,NSH,3,1,1.74,1.0
Thomas Chabot,3000,D,OTT,BUF,7,2,1.74,5.5
Boone Jenner,3200,LW,CBJ,COL,3,0,1.73,6.0
Tanner Pearson,4700,LW,LAK,WSH,2,2,1.72,2.5
Samuel Girard,3000,D,COL,CBJ,6,2,1.71,0.0
Tom Wilson,3900,RW,WSH,LAK,1,0,1.69,0.5
Hampus Lindholm,4200,D,ANA,NSH,6,2,1.69,1.5
Nick Bonino,3300,C,NSH,ANA,3,1,1.68,0.5
Mikhail Sergachev,3800,D,TBL,NYR,6,2,1.67,6.5
J.T. Compher,3000,LW,COL,CBJ,2,2,1.67,0.0
Michael Grabner,3700,LW,NJD,WPJ,2,0,1.66,0.5
Vinnie Hinostroza,3800,RW,CHI,CAR,2,1,1.66,1.0
Zemgus Girgensons,3600,LW,BUF,OTT,2,0,1.66,2.0
Vince Dunn,3200,D,STL,SJS,6,1,1.65,0.5
Justin Abdelkader,3100,LW,DET,VGK,3,1,1.65,0.5
Jake DeBrusk,4600,LW,BOS,PHI,2,2,1.64,0.0
Sonny Milano,3500,LW,CBJ,COL,2,2,1.64,2.5
Andrew Ladd,3000,LW,NYI,EDM,3,2,1.59,0.0
Calle Jarnkrok,3500,RW,NSH,ANA,3,0,1.58,0.5
Ryan Kesler,3900,C,ANA,NSH,2,2,1.57,1.0
Jason Pominville,3700,RW,BUF,OTT,3,1,1.57,0.0
Patrik Berglund,3000,RW,STL,SJS,3,0,1.56,1.0
Tony DeAngelo,3400,D,NYR,TBL,7,2,1.56,1.0
Bryan Little,4000,C,WPJ,NJD,3,1,1.55,0.5
Alexander Kerfoot,3400,C,COL,CBJ,2,2,1.55,0.5
Carl Soderberg,3300,C,COL,CBJ,3,2,1.55,7.0
Victor Rask,3300,C,CAR,CHI,3,2,1.55,0.5
Brock McGinn,3200,LW,CAR,CHI,1,0,1.55,1.0
Paul Byron,3300,LW,MTL,FLO,3,2,1.55,2.0
Kevin Labanc,4000,RW,SJS,STL,3,2,1.52,1.5
Mike Reilly,2900,D,MTL,FLO,5,2,1.48,1.5
Mathieu Perreault,4500,LW,WPJ,NJD,3,2,1.46,1.0
Vladimir Sobotka,2900,LW,STL,SJS,3,2,1.46,0.5
Nikita Scherbak,3200,LW,MTL,FLO,2,2,1.46,1.0
Ryan Hartman,3300,LW,NSH,ANA,2,2,1.44,2.5
Alex Tuch,4100,RW,VGK,DET,3,1,1.43,7.5
Ryan Strome,3900,C,EDM,NYI,3,1,1.43,1.0
Mikkel Boedker,4200,LW,SJS,STL,2,2,1.42,4.5
Tom Pyatt,3200,RW,OTT,BUF,3,0,1.41,0.5
Jimmy Vesey,3200,LW,NYR,TBL,3,2,1.36,1.0
Dmitrij Jaskin,2900,RW,STL,SJS,2,2,1.35,1.0
Valtteri Filppula,3000,C,PHI,BOS,3,2,1.34,3.5
Jesper Bratt,3300,RW,NJD,WPJ,1,2,1.34,3.0
Johan Larsson,3400,C,BUF,OTT,3,0,1.34,1.5
Chris Tierney,3600,C,SJS,STL,3,2,1.32,1.0
Radim Vrbata,3000,RW,FLO,MTL,2,2,1.32,0.5
Jesper Fast,3000,RW,NYR,TBL,2,0,1.3,2.5
Will Butcher,2900,D,NJD,WPJ,7,2,1.29,4.5
Blake Comeau,3000,LW,COL,CBJ,3,0,1.28,2.0
Kyle Brodziak,2800,C,STL,SJS,3,0,1.27,3.0
Matt Nieto,2900,RW,COL,CBJ,3,0,1.25,0.0
Oskar Lindblom,3000,LW,PHI,BOS,2,2,1.23,0.5
Daniel Carr,2900,RW,MTL,FLO,2,2,1.23,1.5
Brendan Guhle,3000,D,BUF,OTT,6,2,1.23,1.0
Jared McCann,3000,C,FLO,MTL,3,0,1.22,2.0
Lars Eller,3500,C,WSH,LAK,3,2,1.2,1.0
Scott Wilson,2900,LW,BUF,OTT,3,2,1.19,4.5
Alex Iafallo,3500,LW,LAK,WSH,1,0,1.18,2.0
Tyler Bertuzzi,3300,LW,DET,VGK,1,2,1.17,0.5
Andrew Shaw,3000,RW,MTL,FLO,3,0,1.17,0.0
Brad Hunt,3200,D,VGK,DET,7,2,1.15,2.5
Stefan Noesen,3100,RW,NJD,WPJ,3,0,1.13,1.0
Matthew Highmore,2700,RW,CHI,CAR,3,0,1.13,1.0
Andrej Sekera,3200,D,EDM,NYI,7,2,1.12,0.5
Anton Slepyshev,3000,RW,EDM,NYI,3,2,1.09,1.0
Benoit Pouliot,2900,LW,BUF,OTT,1,0,1.09,3.5
Jakub Vrana,3200,LW,WSH,LAK,2,0,1.08,3.5
Ondrej Kase,4100,RW,ANA,NSH,3,2,1.08,0.5
Ivan Barbashev,3200,C,STL,SJS,1,0,1.06,0.5
Danton Heinen,3100,LW,BOS,PHI,3,2,1.05,1.0
Adrian Kempe,3200,LW,LAK,WSH,3,2,1.04,0.0
Jamie McGinn,3200,RW,FLO,MTL,3,2,1.04,0.5
Jesse Puljujarvi,3500,LW,EDM,NYI,3,2,1.04,1.0
Tanner Fritz,2800,RW,NYI,EDM,3,2,1.03,1.0
Jacob Josefson,2800,C,BUF,OTT,2,0,1.02,1.2
Brian Gionta,3400,RW,BOS,PHI,3,2,1.01,4.5
Blake Coleman,2900,RW,NJD,WPJ,3,0,1.01,1.0
Matt Grzelcyk,2900,D,BOS,PHI,7,2,0.95,0.0
Tomas Jurco,2900,LW,CHI,CAR,3,0,0.94,5.0
Scott Hartnell,3000,LW,NSH,ANA,3,0,0.88,1.0
Andrew Cogliano,3100,LW,ANA,NSH,2,0,0.88,3.0
Andre Burakovsky,3400,RW,WSH,LAK,3,2,0.86,0.5
Michael Raffl,2800,RW,PHI,BOS,3,0,0.83,1.5
Cody Eakin,3000,C,VGK,DET,3,0,0.81,11.0
Pontus Aberg,3200,RW,EDM,NYI,2,0,0.81,0.0
Tommy Wingels,3000,RW,BOS,PHI,3,0,0.78,2.0
Jacob De La Rose,3000,C,MTL,FLO,3,0,0.74,0.0
Ryan Carpenter,3100,LW,VGK,DET,3,0,0.72,1.0
Adam Erne,2900,RW,TBL,NYR,3,0,0.66,4.5
Tomas Hyka,3200,RW,VGK,DET,2,1,0.66,1.0
Martin Frk,2900,RW,DET,VGK,2,2,0.62,0.0
Trevor Lewis,3200,RW,LAK,WSH,3,0,0.6,5.5
Nick Ritchie,3000,LW,ANA,NSH,3,0,0.59,1.0
Maxim Mamin,2900,RW,FLO,MTL,3,0,0.59,0.5
Brett Connolly,3100,LW,WSH,LAK,3,2,0.58,0.5
Jack Roslovic,3000,RW,WPJ,NJD,3,2,0.56,0.0
Phillip Di Giuseppe,2800,RW,CAR,CHI,3,0,0.55,1.0
Matt Hendricks,2800,LW,WPJ,NJD,2,0,0.52,0.5
Michael Amadio,2800,C,LAK,WSH,3,0,0.51,0.0
