playerName,sal,pos,team,opp,line,ppLine,proj,actual
Jason Zucker,6000,LW,MIN,COL,2,2,3.56,1.0
Rick Nash,6000,RW,BOS,CAR,2,1,3.41,2.0
Leon Draisaitl,6200,C,EDM,CGY,2,1,3.41,1.0
Zach Parise,5600,LW,MIN,COL,1,1,3.37,4.5
Brendan Gallagher,5200,RW,MTL,DAL,1,1,3.37,6.0
Brayden Point,6400,C,TBL,OTT,2,2,3.33,1.5
Drew Doughty,5900,D,LAK,ARI,5,1,3.31,9.5
Mikael Backlund,6000,C,CGY,EDM,2,2,3.3,2.0
Oliver Ekman-Larsson,4700,D,ARI,LAK,5,1,3.29,1.5
Ryan Johansen,5300,C,NSH,WPJ,1,1,3.22,1.0
Mikko Koivu,4700,C,MIN,COL,1,1,3.22,5.0
Sebastian Aho,5700,LW,CAR,BOS,1,1,3.16,6.5
Nikolaj Ehlers,6300,LW,WPJ,NSH,1,2,3.15,1.5
J.T. Miller,5500,RW,TBL,OTT,1,1,3.0,15.5
David Krejci,5900,C,BOS,CAR,2,1,3.0,2.0
Matt Dumba,4900,D,MIN,COL,6,2,2.95,1.0
Gabriel Landeskog,5300,LW,COL,MIN,1,1,2.95,0.0
Dustin Brown,6100,RW,LAK,ARI,1,1,2.94,2.5
T.J. Brodie,4400,D,CGY,EDM,6,2,2.94,0.5
Jeff Petry,4300,D,MTL,DAL,5,1,2.91,4.0
Justin Faulk,4900,D,CAR,BOS,6,1,2.83,4.5
Jeff Carter,6800,C,LAK,ARI,2,1,2.81,8.0
Derek Stepan,5400,C,ARI,LAK,1,2,2.76,4.0
Teuvo Teravainen,5400,RW,CAR,BOS,1,1,2.74,7.5
Clayton Keller,5700,RW,ARI,LAK,1,1,2.72,4.2
Tyler Johnson,6400,LW,TBL,OTT,2,2,2.68,2.0
Cody Ceci,3300,D,OTT,TBL,6,2,2.66,6.0
Jean-Gabriel Pageau,3700,C,OTT,TBL,2,1,2.64,3.0
Zdeno Chara,4600,D,BOS,CAR,5,2,2.62,2.0
Jonathan Drouin,4200,C,MTL,DAL,1,1,2.62,5.5
Bobby Ryan,3700,LW,OTT,TBL,2,1,2.61,1.0
Micheal Ferland,5000,RW,CGY,EDM,1,1,2.58,3.0
Michael Frolik,4900,RW,CGY,EDM,2,0,2.58,1.5
Yanni Gourde,5900,LW,TBL,OTT,2,2,2.55,1.0
Craig Smith,5300,RW,NSH,WPJ,2,2,2.53,2.0
Esa Lindell,3700,D,DAL,MTL,5,2,2.53,0.5
Riley Nash,5600,C,BOS,CAR,1,0,2.52,4.0
Kyle Connor,4600,LW,WPJ,NSH,2,1,2.51,3.5
Charlie Coyle,4300,RW,MIN,COL,1,0,2.48,5.5
Jordan Staal,4500,C,CAR,BOS,1,1,2.45,0.5
Jake Muzzin,4400,D,LAK,ARI,7,1,2.44,3.5
Travis Hamonic,3300,D,CGY,EDM,6,2,2.41,1.5
Alex Galchenyuk,4500,LW,MTL,DAL,3,1,2.4,4.0
Tyler Myers,4000,D,WPJ,NSH,6,2,2.34,1.5
Jaccob Slavin,3800,D,CAR,BOS,5,2,2.33,0.5
Dan Hamhuis,3000,D,DAL,MTL,6,2,2.32,1.0
Jeff Skinner,5100,LW,CAR,BOS,3,2,2.31,2.0
Justin Williams,4700,RW,CAR,BOS,2,2,2.26,4.5
Kyle Turris,4800,C,NSH,WPJ,2,0,2.25,3.5
Kevin Fiala,5000,LW,NSH,WPJ,2,0,2.21,5.5
Ryan Nugent-Hopkins,5200,LW,EDM,CGY,1,2,2.21,0.5
Alex Goligoski,4200,D,ARI,LAK,7,2,2.17,3.2
David Backes,4900,C,BOS,CAR,3,0,2.13,2.5
Jake DeBrusk,4900,LW,BOS,CAR,2,2,2.1,2.5
Tyler Toffoli,5800,RW,LAK,ARI,3,2,2.1,3.5
Elias Lindholm,4300,C,CAR,BOS,2,1,2.08,5.5
Dion Phaneuf,4200,D,LAK,ARI,6,2,2.07,3.5
Ryan Dzingel,3300,LW,OTT,TBL,1,0,2.05,6.0
Alec Martinez,4300,D,LAK,ARI,6,2,2.04,1.5
Bryan Little,4000,C,WPJ,NSH,2,1,2.02,1.0
Sam Bennett,3500,LW,CGY,EDM,2,2,2.0,1.5
Radek Faksa,3900,C,DAL,MTL,2,0,1.99,4.0
Milan Lucic,4400,LW,EDM,CGY,2,1,1.98,1.0
Alex Killorn,4700,LW,TBL,OTT,3,1,1.95,1.5
Artturi Lehkonen,3400,LW,MTL,DAL,2,1,1.93,8.0
Nick Bonino,3300,C,NSH,WPJ,3,1,1.8,2.5
Thomas Chabot,3000,D,OTT,TBL,5,2,1.79,1.0
Tyler Pitlick,3200,RW,DAL,MTL,2,0,1.75,3.0
Mikhail Sergachev,4500,D,TBL,OTT,6,2,1.74,1.0
Jason Spezza,3400,C,DAL,MTL,3,2,1.74,1.0
Jonas Brodin,3000,D,MIN,COL,6,2,1.71,2.5
Charles Hudon,3200,RW,MTL,DAL,3,2,1.65,2.0
Brian Gionta,4000,RW,BOS,CAR,3,2,1.64,2.0
Tanner Pearson,4800,LW,LAK,ARI,3,2,1.64,4.5
Christian Dvorak,4100,C,ARI,LAK,3,2,1.63,4.0
Carl Soderberg,3800,C,COL,MIN,3,2,1.61,2.5
Noah Hanifin,3500,D,CAR,BOS,7,2,1.6,4.5
Jakob Chychrun,3500,D,ARI,LAK,7,1,1.59,2.5
Richard Panik,3300,LW,ARI,LAK,1,0,1.59,1.5
Samuel Girard,3000,D,COL,MIN,6,2,1.55,3.5
Max Domi,3900,LW,ARI,LAK,3,1,1.55,2.5
Brad Richardson,2800,C,ARI,LAK,2,0,1.53,2.5
Nick Cousins,2900,RW,ARI,LAK,2,0,1.52,6.0
Trevor Lewis,3700,RW,LAK,ARI,2,0,1.51,1.5
Calle Jarnkrok,3200,LW,NSH,WPJ,3,0,1.5,1.0
Danton Heinen,3000,LW,BOS,CAR,3,1,1.5,3.5
Tyson Jost,3800,LW,COL,MIN,2,1,1.5,4.0
Paul Byron,3100,LW,MTL,DAL,1,2,1.5,0.5
Jordan Martinook,2800,LW,ARI,LAK,2,0,1.49,0.5
Zack Smith,2900,C,OTT,TBL,3,2,1.49,1.5
Antoine Roussel,2900,LW,DAL,MTL,2,0,1.46,3.0
Mathieu Perreault,3800,LW,WPJ,NSH,3,2,1.42,1.5
Brett Ritchie,3100,RW,DAL,MTL,3,2,1.42,1.5
Kevin Connauton,2900,D,ARI,LAK,6,2,1.42,2.0
J.T. Compher,3200,RW,COL,MIN,2,2,1.4,8.0
Mike Reilly,3100,D,MTL,DAL,5,2,1.36,1.5
Andrew Shaw,3000,RW,MTL,DAL,2,2,1.36,0.5
Nikita Scherbak,2900,LW,MTL,DAL,2,0,1.33,4.5
Ryan Hartman,3500,RW,NSH,WPJ,3,2,1.31,2.5
Alex Iafallo,3500,LW,LAK,ARI,1,0,1.29,0.5
Troy Brouwer,3000,LW,CGY,EDM,3,0,1.28,1.0
Victor Rask,3100,C,CAR,BOS,3,2,1.26,1.0
Sven Andrighetto,2900,LW,COL,MIN,2,2,1.25,2.0
Matt Grzelcyk,2900,D,BOS,CAR,7,2,1.24,8.0
Brock McGinn,3000,LW,CAR,BOS,2,0,1.24,8.5
Ryan Strome,3400,C,EDM,CGY,3,1,1.2,1.0
Alexandre Burrows,2800,RW,OTT,TBL,2,2,1.18,2.5
Ethan Bear,2800,D,EDM,CGY,6,1,1.13,1.5
Tom Pyatt,2900,RW,OTT,TBL,3,0,1.11,6.5
Joel Armia,2900,RW,WPJ,NSH,3,2,1.1,0.0
Jack Roslovic,2900,RW,WPJ,NSH,1,2,1.01,1.0
Brendan Perlini,4000,LW,ARI,LAK,3,2,1.01,0.5
Matt Nieto,2900,RW,COL,MIN,3,0,0.98,1.0
Tobias Rieder,3300,LW,LAK,ARI,2,0,0.97,0.5
Adrian Kempe,3000,LW,LAK,ARI,3,2,0.97,4.2
Blake Comeau,3000,LW,COL,MIN,3,0,0.94,2.0
Michael Cammalleri,3500,RW,EDM,CGY,2,0,0.92,1.0
Andrew Copp,3000,C,WPJ,NSH,3,0,0.86,0.0
Jesse Puljujarvi,3200,LW,EDM,CGY,3,2,0.85,2.0
Andrej Sekera,3000,D,EDM,CGY,7,2,0.85,0.5
Remi Elie,2800,LW,DAL,MTL,3,0,0.84,1.5
Jacob De La Rose,2900,C,MTL,DAL,3,0,0.84,3.0
Garnet Hathaway,2800,RW,CGY,EDM,3,0,0.83,0.5
Anton Slepyshev,2900,RW,EDM,CGY,3,2,0.83,0.5
Daniel Winnik,2900,LW,MIN,COL,3,0,0.78,1.0
Anthony Cirelli,3600,C,TBL,OTT,3,0,0.74,0.0
Joel Eriksson Ek,2900,C,MIN,COL,3,0,0.73,0.5
Pontus Aberg,3600,RW,EDM,CGY,1,0,0.71,1.0
Adam Erne,3000,RW,TBL,OTT,3,0,0.67,0.5
Marcus Foligno,2800,RW,MIN,COL,3,0,0.56,0.5
Nick Shore,2800,RW,CGY,EDM,3,0,0.51,1.5
Phillip Di Giuseppe,2800,RW,CAR,BOS,3,0,0.36,0.0
